username,userid,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,bot_in_name,bot_in_des,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,age,screen_name_len
MaternityMattrs,275202050,3214,2096,1.5333969465648856,58,3435,9498,0,1,1,1,0,0,0,110,0,6,86,1485,3,0.0014184031359603879,0.0,0.0014312977099236641,0.0011089333608417576,0.004400573704423687,0.0007156488549618321,171,22,0,76805.32,148682466.0,15
ADIM_Sephiroth,254166019,679,617,1.100486223662885,5,291,61497,1,1,0,1,0,0,0,15,0,7,5,7251,0,0.00030388978930307944,0.0,0.00010040016637741857,0.0001012965964343598,1.9586709886547813,0.0,124,3,0,398188.1608040201,145133877.0,14
BancroftFeldman,627642410,679,388,1.75,22,18,4842,1,1,1,1,0,0,0,45,0,0,18,0,0,0.0005798969072164948,,,0.00023195876288659793,,,1,0,0,88535.04,188593542.0,15
hoteldivasf,27679253,426,369,1.1544715447154472,38,8,1293,1,1,1,1,0,0,0,117,0,0,4,0,0,0.0015853658536585365,,,5.4200542005420054e-05,,,1,0,0,173735.92,85510481.0,11
RichmondSPCA,21338200,10063,2103,4.785068949120304,279,1909,5697,1,1,1,1,0,0,0,914,0,77,448,222,2,0.003746700116418253,0.0,0.00096353580098606,0.0018364569498417697,0.0022948582769955965,2.5026903921715843e-05,117,33,0,154565.95,82155470.0,12
Guitar666Guitar,107705193,2735,1972,1.3869168356997972,26,4,5241,0,0,1,0,0,0,0,21,0,0,8,0,0,5.324543610547667e-05,,,2.0283975659229208e-05,,,3,0,0,53597.78,111329606.0,15
dominos,31444922,1320686,570,2316.9929824561405,3795,7213,408702,1,1,1,1,1,0,0,1162,0,24,210,0,1,0.5096491228070176,,0.00021482277121374866,0.09210526315789473,,8.95094880057286e-06,195,1,0,1042.85,86890739.0,7
bonhomme37,3223471842,101,210,0.48095238095238096,5,11423,124,0,0,0,0,0,0,0,0,0,91,0,0,2,,,0.0035230352303523035,,,7.742934572202866e-05,123,0,0,197757.55284552847,279392780.0,10
spidermanmsy,231505794,114,72,1.5833333333333333,4,1797,15614,0,1,0,1,0,0,0,7,0,150,4,89261,5,0.0019444444444444446,0.0,0.030637254901960786,0.0011111111111111111,15.118733062330623,0.0010212418300653595,160,52,0,14797.935,140639165.0,12
honor,3015182189,5911,929,6.36275565123789,170,3543,2244,0,1,1,1,1,0,0,940,0,1,343,149,0,0.005684498252319155,0.0,0.0005382131324004305,0.0020742371282398615,0.008019375672766416,0.0,131,25,0,269178.125,270071676.0,5
OregonBiker,2944432190,44,141,0.3120567375886525,1,3254,3401,1,0,0,0,0,0,0,0,0,181,0,0,3,0.0,,0.006450693182223173,0.0,,0.00010691756655618518,199,0,0,19506.88,266720665.0,11
flipperjuicem5,3431485732,17,40,0.425,0,0,2821,0,0,1,1,0,0,0,1,0,0,0,0,0,0.00016025641025641026,,0.0,0.0,,0.0,36,0,0,403.145,287065603.0,14
MLPSnowStar,3152632847,1381,558,2.474910394265233,9,1,27234,0,1,1,1,0,0,0,14,0,6,0,1,0,0.0012544802867383513,0.0,6.007088364269838e-05,0.0,0.0017921146953405018,0.0,191,0,0,131382.64,275688081.0,11
Privacy_Law,17460173,1158,386,3.0,100,0,26791,0,1,1,1,0,0,0,16,0,0,10,0,0,0.0002072538860103627,,,0.00012953367875647668,,,163,0,0,6000.245,74066988.0,11
FASDCentral,2950312485,658,615,1.0699186991869918,14,234,1148,1,1,1,1,0,0,0,92,0,1,66,42,0,0.0007832120206018815,0.0,0.0008130081300813008,0.0005618694930404801,0.00975609756097561,0.0,9,1,0,225590.23,266979695.0,11
BluChipMrktng,267325248,1741,2675,0.6508411214953271,366,3039,22095,0,1,1,1,0,0,0,101,0,1,29,25581,0,0.00030205607476635514,0.0,0.00037383177570093456,8.672897196261682e-05,0.1385940674522552,0.0,92,1,0,225058.6,147379345.0,13
Powerborne,3098590829,124,208,0.5961538461538461,8,149,1732,0,1,1,1,0,0,0,125,0,4,74,116301,1,0.004173344017094017,0.0,0.0011312217194570135,0.002470619658119658,14.336908284023668,0.00028280542986425336,61,8,0,351836.105,273914506.0,10
Daldude2,4048452969,2,10,0.2,0,4,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,0.1,0.0,,0.0,1,0,0,1916227.46875,292968862.0,8
animeneesan,980336646380929024,119,184,0.6467391304347826,2,1738,754,0,1,0,1,0,0,0,39,0,3,4,600874,0,0.005046583850931677,0.0,0.003260869565217391,0.0005175983436853001,35.11418887330528,0.0,78,2,0,10648.57142857143,369643845.0,11
TheOnlyAhmed,288428747,82,212,0.3867924528301887,7,2703,11495,1,0,0,0,0,0,0,44,0,16,5,1685948,1,0.0018205892088712346,0.0,0.002039775624681285,0.0002068851373717312,180.74056603773585,0.00012748597654258032,102,72,0,17139.507692307692,150929607.0,12
Semper_Fi_79,4046162057,23,72,0.3194444444444444,0,255,122,0,0,0,0,0,0,0,123,0,11,50,615,5,0.017431972789115645,0.0,0.008487654320987656,0.007086167800453515,1.4236111111111112,0.003858024691358025,57,4,0,653870.8196721311,292941391.0,12
artwiz,27971300,246924,157552,1.5672539859855794,2176,74,197705,0,1,0,1,0,0,0,242,0,30,61,13692,4,2.4380965276669553e-05,0.0,5.950416370468163e-06,6.145615214367119e-06,0.0008276632476896517,7.933888493957551e-07,136,2,0,153488.11,85614428.0,6
official_madara,1159178745070178304,2,43,0.046511627906976744,0,13,9,0,0,0,0,0,0,0,8,0,0,3,0,0,0.026578073089700994,,0.0,0.009966777408637873,,0.0,2,0,0,165909.88888888888,412283124.0,15
KCSAR,338474539,4706,98,48.02040816326531,149,135,605,0,1,1,1,0,0,0,1447,0,161,443,4888,36,0.220377703320134,0.0,0.04563492063492064,0.0674687785561986,0.5250268528464017,0.01020408163265306,148,9,0,353107.8484848485,158172693.0,5
BlakeNextGen15,2891212635,141,404,0.349009900990099,0,344,657,1,0,1,1,0,0,0,75,0,14,51,5459,5,0.0016876687668766876,0.0,0.002165841584158416,0.0011476147614761477,0.198711415259173,0.0007735148514851486,82,14,0,106827.84020618557,263937514.0,14
steingartenla1,1927032632,56,156,0.358974358974359,3,0,1516,0,1,1,1,0,0,0,11,0,0,5,0,0,0.0003525641025641026,,,0.00016025641025641026,,,8,0,0,199185.59,227802165.0,14
AUSCITY_Forums,481388071,44,2,22.0,22,38,337981,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,913.405,175283541.0,14
unfoldURwings,3348071549,2418,896,2.6986607142857144,48,10175,19684,0,1,1,1,0,0,0,26,0,7,9,1073,0,0.003224206349206349,0.0,0.0009765625,0.0011160714285714285,0.006543959797033567,0.0,189,21,0,95470.095,282522285.0,13
JackRogersUSA,40045622,31326,913,34.31106243154436,154,7236,10984,1,1,1,1,1,0,0,225,0,29,17,23,0,0.004400719762165546,0.0,0.0002462280411285735,0.00033249882647473004,0.001679445052939029,0.0,152,0,0,219949.34,89401802.0,13
cityclubyouth,2891598865,729,2184,0.33379120879120877,16,280,1228,1,1,1,1,0,0,0,83,0,1,43,29545,0,0.00030402930402930405,0.0,0.00015262515262515263,0.0001575091575091575,0.18788792226292225,0.0,127,11,0,278659.54,262319635.0,13
NeerioJinx,2808059625,42,791,0.05309734513274336,1,1608,1196,0,1,1,1,0,0,0,11,0,241,2,378072,3,0.0009270965023177412,0.0,0.0023081638125885913,0.0001685630004214075,9.191675581056112,2.873232961728537e-05,182,4,0,155525.06532663316,259599805.0,10
MiltonSpringers,348642101,248,176,1.4090909090909092,2,10,420,1,0,1,1,0,0,0,200,0,4,26,299,0,0.0063484002031488065,0.0,0.022727272727272728,0.0008252920264093449,0.08494318181818182,0.0,23,9,0,509670.68,159564127.0,15
Politics_Reddit,795063317408661504,7,99,0.0707070707070707,2,0,80,0,1,0,1,0,0,0,6,0,0,0,0,0,0.0007575757575757576,,,0.0,,,2,0,0,715648.0375,325471241.0,15
mfw_official,2794978032,1307,667,1.95952023988006,36,3185,2320,1,0,1,1,0,0,0,67,0,2,35,7037,0,0.0028699935746412508,0.0,0.0029985007496251873,0.0014992503748125937,0.06433063955826965,0.0,183,26,3,195728.735,257128357.0,12
ashlallan,154483178,678,4984,0.13603531300160512,56,651,178552,0,0,0,0,0,0,0,8,0,0,2,3818,0,9.120093389756312e-06,0.0,0.0,2.280023347439078e-06,0.03330658105939005,0.0,156,0,0,3458.575,123330131.0,9
BusesNorth,3254226246,2885,25,115.4,73,4,9844,0,1,1,1,1,0,0,62,0,8,42,37,4,0.014335260115606936,0.0,0.013913043478260868,0.009710982658959538,0.37,0.006956521739130434,48,4,0,38056.75,282198459.0,10
exist_happy,2812407710,298,1792,0.16629464285714285,11,24,1170,0,1,1,1,0,0,0,17,0,0,1,0,0,4.743303571428572e-05,,,2.7901785714285714e-06,,,14,0,0,325840.38,257918886.0,11
Abbsewing,324073489,28,46,0.6086956521739131,1,39,6862,0,1,1,1,0,0,0,1,0,0,0,0,0,0.00010869565217391305,,,0.0,,,1,0,0,142557.295,156123030.0,9
BikeVanWa,742219316,707,123,5.747967479674797,25,30,545,1,0,0,1,0,0,0,152,0,7,59,100499,2,0.009020236187763337,0.0,0.0040650406504065045,0.0035012758886712953,17.384362567029925,0.0011614401858304297,121,24,71,709934.0252525252,191395678.0,9
tobegoogparent,122163553,397,1281,0.30991412958626074,11,5,7671,0,0,0,0,0,0,0,26,0,0,29,0,0,0.0001014832162373146,,,0.00011319281811085088,,,0,0,0,5582.43,115417195.0,14
corinawonder,2822391834,944,949,0.9947312961011591,6,140,1270,0,1,1,1,0,0,0,132,0,0,10,0,0,0.0006954689146469969,,,5.2687038988408854e-05,,,1,0,0,135642.025,258313046.0,12
themapdallas,3035394578,1203,1521,0.7909270216962525,27,6878,2557,1,1,1,1,0,0,0,569,0,42,138,650,2,0.002855694576187823,0.0,0.0005635390250774866,0.00069259376364485,0.021367521367521368,2.6835191670356503e-05,93,37,0,168318.805,271649195.0,12
tmj_ind_manuf,21725803,214,153,1.3986928104575163,51,0,690,1,1,1,1,0,0,0,1,0,0,0,0,0,3.2679738562091506e-05,,,0.0,,,72,0,62,60595.855,82525048.0,13
CNWCruiseClub,3236333533,240,54,4.444444444444445,103,232,4351,0,1,1,1,0,0,0,0,0,0,0,4188,0,,0.0,,,0.3936830231246475,,194,4,0,3201.527918781726,280526142.0,13
RarrDesigns,433001397,1464,1061,1.3798303487276156,48,9,3050,0,1,1,1,0,0,0,15,0,0,1,0,0,7.06880301602262e-05,,,4.71253534401508e-06,,,16,0,0,224656.475,170558396.0,11
mr2keveryday,2614823933,1167,2485,0.46961770623742455,15,74120,31531,1,1,0,1,0,0,0,29,0,80,1,447799,4,0.0002121821840131699,0.0,0.0002420538267197168,7.316627034936894e-06,15.016733735747822,1.210269133598584e-05,150,39,20,39387.77,250019693.0,12
OneClickAddicts,2684734039,2207,321,6.8753894080996885,45,58,11977,0,1,1,1,0,0,0,10,0,0,11,0,0,0.00015576323987538941,,,0.00017133956386292836,,,0,0,0,296652.56,253534655.0,15
TravillianGroup,3349611773,109,521,0.2092130518234165,12,196,316,0,1,1,1,0,0,0,12,0,0,3,9595,0,0.0002617344268016053,0.0,,6.543360670040132e-05,0.16895877722798427,,131,4,0,706423.2284263959,282598048.0,15
UysFaber,309282297,748,347,2.155619596541787,44,8513,13514,0,1,1,1,0,0,0,44,0,14,24,136427,0,0.0009829546723856756,0.0,0.0017541661445934094,0.0005361570940285504,8.190862151777138,0.0,104,1,0,70044.775,154039935.0,8
AskEASupport,818876754513326084,2605,3,868.3333333333334,3,0,3,0,0,0,0,0,0,0,28,0,2,3,0,0,9.333333333333334,,0.3333333333333333,1.0,,0.0,2,0,0,1615608.6666666667,331148807.0,12
Kintivo,207232674,493,785,0.6280254777070063,113,321,26611,0,1,1,1,0,0,0,4,0,0,3,2361,0,9.991257649556637e-05,0.0,0.0,7.493443237167478e-05,0.021483166515013648,0.0,141,9,0,38860.37113402062,135033075.0,7
CHVRCHESUK,3430141187,620,843,0.7354685646500593,3,1096,904,1,0,0,1,0,0,0,709,0,26,84,226216,0,0.010513048635824437,0.0,0.0008812065751567531,0.0012455516014234875,3.675977835193942,0.0,130,28,1,506005.1595744681,286995410.0,10
przemusiowa,703767355,615,497,1.2374245472837022,30,8005,61167,1,1,0,1,0,0,0,128,0,42,2,9580,0,0.002549953184453254,0.0,0.0011119347664936992,3.9843018507082095e-05,0.8761660874336931,0.0,78,43,0,283759.5326633166,189722986.0,11
INTEGRISCareers,979079132,284,92,3.0869565217391304,132,1,947,1,1,1,1,0,0,0,148,0,0,139,0,0,0.008043478260869565,,,0.007554347826086956,,,0,0,200,15790.81,201298452.0,15
BobFridImages,264405747,227,272,0.8345588235294118,10,722,1284,0,1,1,1,0,0,0,104,0,1,23,554,0,0.002222982216142271,0.0,0.003676470588235294,0.0004916210670314637,0.07833710407239819,0.0,153,4,0,438718.61306532664,146956888.0,13
PiggyMarketNo1,1463208198,17137,18868,0.9082573669705322,581,17689,103923,1,1,1,1,0,0,0,58,0,67,70,1642,4,3.3412909826621565e-05,0.0,4.611669865008852e-05,4.032592565281913e-05,0.0028072790934642712,2.7532357403037924e-06,194,7,0,190384.75,216770176.0,14
WeAreCTC,1061386669,274,901,0.30410654827968925,16,131,8579,0,1,1,1,0,0,0,22,0,21,16,165,2,0.0001285121794497342,0.0,0.004661487236403996,9.346340323617033e-05,0.045782463928967815,0.0004439511653718091,13,1,0,190365.9447236181,204410270.0,8
MewzMe2,19728929,8252,9074,0.9094115054000441,682,28683,494361,0,1,0,1,0,0,0,3,0,19,0,209468,6,1.7400786515550503e-05,0.0,3.6101631793757073e-05,0.0,0.18767818711909842,1.1400515303291708e-05,189,2,0,8987.725,80336168.0,7
BW_Technology,87231885,3506,322,10.888198757763975,398,0,303544,0,0,1,1,0,0,0,29,0,0,16,0,0,0.00045031055900621116,,,0.0002484472049689441,,,1,0,0,441.53,104345786.0,13
yskCharleston,3511410613,100,71,1.408450704225352,9,9,20987,1,1,1,1,0,0,0,2,0,0,1,0,0,0.00014084507042253522,,,7.042253521126761e-05,,,0,0,0,2088.365,288935545.0,13
TBuyse,218803960,351,207,1.6956521739130435,5,35,167,0,1,1,0,0,0,0,28,0,11,17,1455,2,0.0014864362690449647,0.0,0.0017713365539452496,0.0009024791633487286,0.1528040327662256,0.00032206119162640903,110,0,0,1435295.6766467066,137583742.0,6
cnorton128,145895698,260,399,0.6516290726817042,3,6172,16214,0,1,0,1,0,0,0,30,0,14,4,204500,1,0.002425418384671356,0.0,0.0010025062656641604,0.0003233891179561808,3.853619009930842,7.160759040458288e-05,173,21,0,29102.42713567839,121406390.0,10
theunitedmanc,727785046984138752,447,571,0.7828371278458844,3,83,219,0,0,0,1,0,0,0,538,0,45,257,170247,11,0.022980650121737643,0.0,0.0012509382036527397,0.010977745504250139,3.9231035118444098,0.0003057848942262252,125,31,0,314746.5722222222,309430851.0,13
PulseRadioAZ,1887304945,7499,3714,2.0191168551427032,62,18296,9656,1,1,1,1,0,0,0,1190,0,46,558,1140,7,0.002762148812508124,0.0,0.0013761742356249624,0.0012951924683861625,0.0040926225094238015,0.00020941781846466824,147,8,52,39143.02,226777410.0,12
ILove_Handbags,16916421,121,147,0.8231292517006803,0,2,2556,1,1,1,0,0,0,0,7,0,0,0,0,0,0.00023809523809523812,,,0.0,,,0,0,0,218157.9,71801108.0,14
idb4u,2296359092,27,0,,10,0,69171,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,0,0,0,3987.3,237053249.0,5
PressOfficeEU,227044788,450,0,,49,0,132399,0,1,1,1,0,0,0,1,0,0,1,0,0,,,,,,,0,0,0,4359.3,139519719.0,13
GLassdezignz,19514458,723,0,,194,40,313999,0,1,1,1,0,0,0,3,0,0,8,60,0,,,,,,,17,0,0,456155.77777777775,80011124.0,12
kindle_and_coal,2850081574,17,23,0.7391304347826086,2,1,212,0,1,1,0,0,0,0,32,0,0,7,1,0,0.006991479134804457,0.0,,0.001529386060738475,0.043478260869565216,,57,0,0,631666.14,261679269.0,15
ratemyweld,2407159780,162,39,4.153846153846154,2,13,8650,0,0,1,0,0,0,0,14,0,1,3,0,0,0.001803891251127432,,0.02564102564102564,0.00038654812524159255,,0.0,162,0,0,464425.22,241783474.0,10
TMobileHelp,185728888,396324,47851,8.28246013667426,978,25681,1728870,1,1,1,1,1,0,0,0,0,32,0,0,4,,,3.3437127750726214e-06,,,4.1796409688407767e-07,200,0,0,311.06,130442554.0,11
smuFanguide,3376010902,62,46,1.3478260869565217,0,67,374,0,0,1,1,0,0,0,74,0,21,7,7,1,0.014111365369946605,0.0,0.005500261917234153,0.0013348588863463004,0.050724637681159424,0.00026191723415400735,111,3,0,139395.715,283968424.0,11
fortunebagsampl,341222949,39,41,0.9512195121951219,11,0,4754,0,1,1,1,0,0,0,9,0,0,6,0,0,0.001097560975609756,,,0.0007317073170731707,,,0,0,0,202297.51,158547713.0,15
MUFCScoop,284660112,201926,191,1057.2041884816754,829,72,31689,0,1,1,1,0,0,0,138240,0,285,16295,1812,40,3.6927022117747623,0.0,0.4973821989528796,0.43527620472272677,9.486910994764397,0.06980802792321117,6,0,0,3867.14,150315792.0,9
ScotlandUS,1388379596,17149,18503,0.9268226774036643,76,363,91850,0,1,1,1,0,0,0,38,0,0,27,0,0,1.0268605091066314e-05,,,7.296114143652381e-06,,,0,0,0,292852.21,214278089.0,10
QCTIllinois,1173354548,442,76,5.815789473684211,48,0,27509,0,1,1,1,0,0,0,1,0,0,0,0,0,6.578947368421052e-05,,,0.0,,,0,0,0,31370.255,207790246.0,11
GravLabs,755597034,7694,141,54.56737588652482,40,2973,2337,1,1,1,1,0,0,0,786,0,36,191,1535,7,0.036434431928799894,0.0,0.0060790273556231,0.008853659667176564,2.1773049645390072,0.001182033096926714,54,9,0,57510.33,191960558.0,8
ParadiseGray,18005231,5261,1788,2.942393736017897,201,4771,94801,0,1,1,1,0,0,0,57,0,0,27,0,0,0.0001593959731543624,,,7.5503355704698e-05,,,2,0,0,50098.365,75941387.0,12
Obmaha,33445630,158,365,0.4328767123287671,0,6592,768,0,1,0,1,0,0,0,61,0,192,12,1275510,1,0.0030948756976154233,0.0,0.004534718941898913,0.00060882800608828,116.48493150684932,2.3618327822390175e-05,191,13,0,303672.595,87286947.0,6
HealthLaw,17459761,1709,0,,114,0,32077,0,1,1,1,0,0,0,9,0,0,7,0,0,,,,,,,162,0,0,5450.7,74065228.0,9
cpsbroncos,217303204,644,15,42.93333333333333,15,4,3632,0,1,1,1,0,0,0,1440,0,0,110,8,0,0.4824120603015076,0.0,,0.03685092127303182,0.5333333333333333,,6,0,0,22876.17,137217516.0,10
Midtown1305,52089382,671,541,1.2402957486136783,36,3,1597,0,1,1,1,0,0,0,54,0,0,13,2,0,0.00050667592444899,0.0,0.0,0.00012197753736734943,0.0018484288354898336,0.0,3,0,0,457540.255,93368027.0,11
HotCamera2020,2569019580,960,564,1.702127659574468,94,2,335533,0,1,1,1,0,0,0,1,0,0,5,0,0,8.865248226950355e-06,,,4.4326241134751776e-05,,,0,0,0,1100.255,249917572.0,13
HiawathaSchool,1488483079,438,56,7.821428571428571,6,25,1401,0,1,1,0,0,0,0,149,0,0,56,38,0,0.01415273556231003,0.0,,0.005319148936170213,0.05654761904761905,,30,2,0,608775.8,217623372.0,14
wow_shock_facts,317124844,1023,1115,0.9174887892376682,12,1,2780,0,1,0,1,0,0,0,41,0,0,58,0,0,0.00018385650224215244,,,0.0002600896860986547,,,0,0,0,2296.075,155137092.0,15
dropbearcoffee,169817886,1138,897,1.2686733556298773,35,4,2299,1,1,1,1,0,0,0,37,0,6,29,139,0,0.0004124860646599777,0.0,0.0001238696890870804,0.0003232998885172798,0.003443577356620835,0.0,156,2,0,277087.62814070354,126946184.0,14
StyleSeat,39713219,26368,20597,1.2801864349177066,293,9182,13169,1,1,1,1,1,0,0,79,0,3,9,0,1,2.996492207603049e-05,,2.0229483258079653e-06,3.413725299800942e-06,,6.743161086026552e-07,71,0,0,76303.21,89281125.0,9
bones_six7,40415178,365,433,0.8429561200923787,7,385,37904,0,0,0,1,0,0,0,1,0,70,2,153430,8,4.713201677899797e-05,0.0,0.0012629907621247113,9.426403355799595e-05,15.406165277638317,0.0001443418013856813,157,24,0,22019.115,89529288.0,10
INLadyDem,850201532,467,897,0.5206243032329989,1,3175,36029,0,1,0,1,0,0,0,9,0,29,3,67754,11,0.0002640380214750924,0.0,0.0003673862369514543,8.80126738250308e-05,1.0207297598601945,0.00013935340022296544,171,30,0,4443.435,195871021.0,9
TBrisbaneRoar,1938942816,439,621,0.7069243156199678,5,769,5410,1,1,1,1,0,0,0,264,0,0,34,0,0,0.0021256038647342996,,,0.0002737520128824477,,,0,7,0,197025.86,228089445.0,13
blackberryron,24486735,294,671,0.43815201192250375,13,1066,20778,1,1,1,1,0,0,0,3,0,0,2,134785,0,2.3531257353517923e-05,0.0,0.0,1.5687504902345282e-05,22.319092564994204,0.0,38,2,0,105199.65,84169841.0,13
TomMSFT,2731150020,43040,43144,0.9975894678286668,511,0,224732,0,1,0,1,0,0,0,0,0,0,0,972,0,,0.0,,,0.00011264602262191731,,200,0,0,16962.755,255081513.0,7
_ghostlight,1458193615,3775,563,6.7051509769094135,51,83533,23553,1,1,1,1,0,0,0,1002,0,145,26,593332,0,0.025425019030702867,0.0,0.0029947540171010784,0.000659731032732809,25.09227776368096,0.0,114,7,0,15666.267676767677,216598772.0,11
APFCHomeCare,3071152067,1422,1407,1.0106609808102345,35,1812,6883,0,1,1,1,0,0,0,90,0,3,57,1161,0,0.00037406950211349264,0.0,0.00035536602700781805,0.0002369106846718787,0.0358765180309632,0.0,106,5,0,622042.72,272590028.0,12
OximityEducatn,3298864517,11913,0,,188,0,7509,0,1,1,1,0,0,0,137,0,0,100,0,0,,,,,,,46,0,0,11340.12,279699498.0,14
UOTrackFangirl,86014484,1331,5001,0.26614677064587083,97,132625,236913,1,1,0,1,0,0,0,2,0,17,0,224903,0,0.0001999600079984003,0.0,0.00010300970109008501,0.0,0.27255518593251044,0.0,199,21,0,49.685,103879613.0,14
artisteslibrary,2821424327,1592,1913,0.8322007318348145,25,49,46223,1,0,1,1,0,0,0,30,0,0,39,67,0,8.386189622928961e-05,0.0,,0.00010902046509807649,0.0031839566601720285,,107,0,0,377442.797979798,260049206.0,15
greekoutdoors,31712475,11628,5710,2.036427320490368,152,8599,29595,1,1,1,1,0,0,0,135,0,52,43,2411,3,0.0007388353765323993,0.0,0.00019376234303387116,0.00023533274956217162,0.003489600671578064,1.1178596713492566e-05,176,4,49,14722.805,86955200.0,13
FoE_DaDa,616391182,146,1,146.0,8,0,195092,0,1,1,1,0,0,0,1,0,0,1,0,0,0.005,,,0.005,,,0,0,0,725.995,187557634.0,8
WiffleBall1,274852630,727,610,1.1918032786885246,7,18497,80556,1,0,0,1,0,0,0,40,0,62,7,303268,0,0.000936768149882904,0.0,0.0010266600430534857,0.0001639344262295082,16.0374405076679,0.0,156,54,0,3498.365,148623813.0,11
MyDRD,491589787,158,7,22.571428571428573,5,1,1643,1,1,1,1,0,0,0,120,0,0,8,0,0,0.08571428571428572,,,0.005714285714285714,,,0,0,0,273077.255,176242228.0,5
5SOSHotelReport,2882648931,4157,22,188.95454545454547,29,302,30,0,1,1,1,0,0,0,2,0,0,0,37295,0,0.045454545454545456,0.0,,0.0,565.0757575757575,,3,0,0,9263294.8,263399703.0,15
BAA,270471441,19600,159,123.27044025157232,237,90,3168,1,1,1,1,0,0,0,1378,0,93,182,153,10,0.05627705627705627,0.0,0.04177897574123989,0.007432818753573471,0.030070754716981132,0.004492362982929021,107,20,3,125302.52,147894289.0,3
SuppLocalMusic,2822135978,14914,11358,1.3130832893114985,163,11,171344,0,0,0,1,0,0,0,109,0,0,26,0,0,4.798379996478254e-05,,,1.1445677055819686e-05,,,4,0,0,245306.455,258304784.0,14
TBEXevents,80917789,35477,6408,5.5363607990012484,1198,15093,19862,1,1,1,1,0,0,0,308,0,47,112,1741,4,0.0006495259304248068,0.0,0.00024448605909280067,0.0002361912474272025,0.0028301212026633376,2.0807324178110695e-05,134,20,5,65645.7,102107076.0,10
cbinflux,329688737,7781,6802,1.1439282563951778,217,68426,488083,0,1,1,1,0,0,0,33,0,0,12,244868,0,5.641295651757691e-05,0.0,,2.0513802370027968e-05,0.3157843152426789,,115,31,0,110.59,156951329.0,8
wan2golf,1655908951,72,75,0.96,38,0,16804,0,0,0,1,0,0,0,8,0,0,2,0,0,0.0005333333333333334,,,0.00013333333333333334,,,0,0,0,9738.845,223062651.0,8
yskAustin,3362556013,124,71,1.7464788732394365,17,11,17478,1,1,1,1,0,0,0,9,0,0,0,0,0,0.0006338028169014084,,,0.0,,,0,0,0,301612.56,287781258.0,9
ACHoang32,367211065,231,374,0.6176470588235294,6,12114,17564,1,1,0,1,0,0,0,211,0,20,5,325655,0,0.006637307329348852,0.0,0.0025464731347084285,0.00015728216420257942,9.362745098039214,0.0,106,45,0,90251.48743718593,162142958.0,9
buamai,44301106,1559,51,30.568627450980394,109,26,11085,0,1,1,1,0,0,0,46,0,0,4,0,0,0.0045098039215686276,,,0.000392156862745098,,,0,0,0,22370.295,91085267.0,6
sovietaesthetic,1113870044243664908,11,12,0.9166666666666666,0,9,10,0,0,0,0,0,0,0,2,0,0,0,1494,0,0.05555555555555555,0.0,,0.0,17.785714285714285,,7,0,0,2360353.1,401480688.0,15
Twickets,418172525,105133,303,346.97359735973595,335,9021,491721,0,1,1,1,1,0,0,4281,0,74,2775,464,16,0.10020363738501509,0.0,0.009393247017009394,0.06495330384102241,0.0464046404640464,0.002030972328002031,176,12,0,11089.095,168988094.0,8
OhioSnowcats,262957077,983,69,14.246376811594203,11,404,1188,1,1,1,1,0,0,0,703,0,41,231,1564,6,0.0738290275152279,0.0,0.02048975512243878,0.024259609325771897,0.6868686868686869,0.0029985007496251873,55,26,50,210386.1,146717429.0,12
BonheurJour,2157439416,6125,6895,0.8883248730964467,364,1978,254598,0,1,1,1,0,0,0,15,0,0,8,210,0,1.1953238929308546e-05,0.0,,6.375060762297891e-06,0.001692047377326565,,20,0,0,10256.36,229894695.0,11
TwicketsTheatre,808557457,3643,7,520.4285714285714,25,6,38556,0,1,1,1,0,0,0,8,0,0,5,0,0,0.005714285714285714,,,0.0035714285714285718,,,0,0,0,2170.795,194089724.0,15
PositivePowerM,2423051083,11,64,0.171875,2,9,1330,0,1,1,1,0,0,0,4,0,0,0,0,0,0.0003125,,,0.0,,,0,0,0,333943.89,243483448.0,14
MachinesPicks,262363044,62008,62095,0.9985989210081327,336,8876,51946,0,1,1,1,0,0,0,554,0,0,95,2453,0,5.719111122122636e-05,0.0,,9.807140010860117e-06,0.0008978178597310573,,44,1,0,4406.05,146615252.0,13
Team_Christ77,2980065292,57,254,0.22440944881889763,2,58,2787,0,0,0,0,0,0,0,2,0,0,0,0,0,3.937007874015748e-05,,,0.0,,,0,0,0,255907.105,268418960.0,13
r_wolfcastle,4899651,1129,736,1.533967391304348,70,152175,218770,0,1,1,1,0,0,0,25,0,108,9,344666,0,0.0016174948240165632,0.0,0.004891304347826087,0.0005822981366459627,3.1429274875984827,0.0,171,60,0,1150.93,23821765.0,12
Python_Agent,1610975994,3141,1745,1.8,478,0,32678,0,0,1,1,0,0,0,25,0,0,76,0,0,7.163323782234957e-05,,,0.00021776504297994268,,,0,0,0,399398.885,221506377.0,12
